txid,vout_index,output_address,value_rvn,script_type,asset_name,asset_amount,asset_type
e57270984556644f9aabe7920762ddd7f698427a5d5af3a7917e24a7fde8a679,0,,0.00000000,nulldata,,,
e57270984556644f9aabe7920762ddd7f698427a5d5af3a7917e24a7fde8a679,1,RE6BNENMnrGgcPrEiTMWQAPWLuVxnsw8Kh,991.59291000,pubkeyhash,,,
e57d180aaca9166a8741b2eb92d36b823d577aad377c6246b8a78afe8b8f3887,0,,0.00000000,nulldata,,,
e57d180aaca9166a8741b2eb92d36b823d577aad377c6246b8a78afe8b8f3887,1,RDsQmzWJ8CXZUn8XqMXja8EMqrCsC4P49o,991.44387000,pubkeyhash,,,
e5823890b4e6f22efa7621a1a7d7000676f9cad9beea62d78b324734bd050c55,0,,0.00000000,nulldata,,,
e5823890b4e6f22efa7621a1a7d7000676f9cad9beea62d78b324734bd050c55,1,RCEAR2HPSUbDtQcVxqBNXxzGFLvStqLDFh,991.73367000,pubkeyhash,,,
e5946cc9269ef5c2c40090a287eb4ff7252c011742a3e17532a95d2502c7de16,0,,0.00000000,nulldata,,,
e5946cc9269ef5c2c40090a287eb4ff7252c011742a3e17532a95d2502c7de16,1,RYEBtQSUv64F27xkF1hS4VVjEfsP9ujCes,991.77231000,pubkeyhash,,,
e594bf998478994fa00c88dada71a475e4145a6f46c51a7945f543d0e864bc89,0,,0.00000000,nulldata,,,
e594bf998478994fa00c88dada71a475e4145a6f46c51a7945f543d0e864bc89,1,RP6SS4CDgVPzsqqFMQ2dBN2wDnmoAkoKHc,992.13387000,pubkeyhash,,,
e598c4598f676233b32b66b049940d386839c57de6a0744ff8f38b4db418840c,0,,0.00000000,nulldata,,,
e598c4598f676233b32b66b049940d386839c57de6a0744ff8f38b4db418840c,1,RGwNdVsHzEtYLFgu4p8eaud2miVUFiV1L6,992.93427000,pubkeyhash,,,
e59c84d7f591280370ca9a0558eb34fae461127fce8c01ceedd457e2219a14c3,0,,0.00000000,nulldata,,,
e59c84d7f591280370ca9a0558eb34fae461127fce8c01ceedd457e2219a14c3,1,RB6CmBC4Nus8Q8g3WQbRM3EVrU3LxGeraz,989.80995000,pubkeyhash,,,
e5dd1a52e891ef06e091184b8fd8c5c9fcfd79c10d048915378bb42eee9446cd,0,,0.00000000,nulldata,,,
e5dd1a52e891ef06e091184b8fd8c5c9fcfd79c10d048915378bb42eee9446cd,1,RDvNQPZvtthu1ZJ5yfEVzz8x8SayDS2ixJ,995.18224000,pubkeyhash,,,
e5e83ddd00979aa36633016c509aa8ceb935d720b44ee2e1e975db3172630c26,0,,0.00000000,nulldata,,,
e5e83ddd00979aa36633016c509aa8ceb935d720b44ee2e1e975db3172630c26,1,RD4sckgyVaDg9NrpAE2FEKkxzr2AFgi3pS,991.87167000,pubkeyhash,,,
e5fdeae97deac97582fa5a2fc3f7dfd4972ae1d5f9191ae9836c8591125b11e3,0,,0.00000000,nulldata,,,
e5fdeae97deac97582fa5a2fc3f7dfd4972ae1d5f9191ae9836c8591125b11e3,1,RVdnjaHzLAVu1Kpd4BsWqD2PtdAW51Mipb,992.65551000,pubkeyhash,,,
e60ea848eb98a4047132e79834ce98aec16e84a747b0cc873f4ed91284729fa6,0,,0.00000000,nulldata,,,
e60ea848eb98a4047132e79834ce98aec16e84a747b0cc873f4ed91284729fa6,1,RSAMTyookFDinwtZGycZTNQAZzdFihgS9t,992.20563000,pubkeyhash,,,
e60fb06e06bd8792b6468b81c274371e93d706f765d475a6dbff02623f5a3c3c,0,,0.00000000,nulldata,,,
e60fb06e06bd8792b6468b81c274371e93d706f765d475a6dbff02623f5a3c3c,1,RDtPE8nEToZRMqANGbZGkfNUmufZRa693n,995.03108000,pubkeyhash,,,
e638b25b819505de35c4cf0db7823baa766a8aeb1b8e61038ad1c01e70547b5d,0,,0.00000000,nulldata,,,
e638b25b819505de35c4cf0db7823baa766a8aeb1b8e61038ad1c01e70547b5d,1,RBvdFKDWz8fr96LfCpH1BLECac7tEV5cSk,991.68123000,pubkeyhash,,,
e64db30894dc6d42293205abfd870e6bc54fdb583cf9ee7eb23a43d1785e1c84,0,,0.00000000,nulldata,,,
e64db30894dc6d42293205abfd870e6bc54fdb583cf9ee7eb23a43d1785e1c84,1,RSdvFmYGHTN3qNJ1hbb9TyzhsQJZTXhcEi,993.94704000,pubkeyhash,,,
e671ef48591846e6cf652a443a9faf737a8ff3146068421ffbd5cc9ab12d9728,0,,0.00000000,nulldata,,,
e671ef48591846e6cf652a443a9faf737a8ff3146068421ffbd5cc9ab12d9728,1,RL6FzyvFjTrYJq2tYQNsF9tN3DUNkj2QF5,994.24788000,pubkeyhash,,,
e67404480091d6adabd19040a62105e412889ee3a97ff59aa3730fa6a211f7a5,0,,0.00000000,nulldata,,,
e67404480091d6adabd19040a62105e412889ee3a97ff59aa3730fa6a211f7a5,1,RWnafbSVJviM1knDkqGAQ9Q5HPLtKgacFE,990.12735000,pubkeyhash,,,
e67746fc3ba4b77a2fab54b5cb87ee7457e77322b62615e8909214a49365390c,0,,0.00000000,nulldata,,,
e67746fc3ba4b77a2fab54b5cb87ee7457e77322b62615e8909214a49365390c,1,RYcWexVW7e3eaXWPgbAPGWFbgK9pbzyBZz,994.34448000,pubkeyhash,,,
e6995bea427ca8a6a5cb89af01e6b0d07ca13d3cad1ff534e8023a6e7a1f977d,0,,0.00000000,nulldata,,,
e6995bea427ca8a6a5cb89af01e6b0d07ca13d3cad1ff534e8023a6e7a1f977d,1,RAFh9VHaCiz1MmxJFanK8fF63M1xrGGscs,991.88823000,pubkeyhash,,,
e6a5f760feaa375dfa97a592532622a02323f9401dd2314cd1c959d15d3926a6,0,,0.00000000,nulldata,,,
e6a5f760feaa375dfa97a592532622a02323f9401dd2314cd1c959d15d3926a6,1,R9UMEnBYgYjvbCJm7GQRufQBVa2m3Cs9pe,993.96360000,pubkeyhash,,,
e6aba6cfbdce9b85548cb8bc8951bd590f97cbbcff4b43b30eb55e3ce7eb384d,0,,0.00000000,nulldata,,,
e6aba6cfbdce9b85548cb8bc8951bd590f97cbbcff4b43b30eb55e3ce7eb384d,1,RG7hFBYtQDGmuA2M7fBZgFJDqCcRb3z5ap,995.12460000,pubkeyhash,,,
e6ac1aa8727cb74e24bbed5990d1301c69be4d6e7786df08f05c567dbf0d06c8,0,,0.00000000,nulldata,,,
e6ac1aa8727cb74e24bbed5990d1301c69be4d6e7786df08f05c567dbf0d06c8,1,RTUnQgG2XYQTLuQPpuEXwxWghLxMxwq28b,993.49992000,pubkeyhash,,,
e6e50e15b3a16862db9e929a1d94e7b9514a884a175766e39e46370469558d46,0,,0.00000000,nulldata,,,
e6e50e15b3a16862db9e929a1d94e7b9514a884a175766e39e46370469558d46,1,RLpQun12pkxfYgutNpf3B2nvD7MRSVhtqz,991.36107000,pubkeyhash,,,
e722686aacfbd8db6b34606a010a7bd16812533aeedccf07c0ac7d0e69cc9c48,0,RX1r2eyM1UW7y2xHcrTejDfyCUk1yBmz4i,306.34663541,pubkeyhash,,,
e722686aacfbd8db6b34606a010a7bd16812533aeedccf07c0ac7d0e69cc9c48,1,RBkp72yTnTVQWpKAfiqvbGvKXhssajVE4v,34.02819002,pubkeyhash,,,
e73c4e22615d27fa5ef11ec9c1687115de2ec0477e02d4bd8bd781926f95e4d1,0,,0.00000000,nulldata,,,
e73c4e22615d27fa5ef11ec9c1687115de2ec0477e02d4bd8bd781926f95e4d1,1,RJgFZDHxTMNyezWMq6gwDUzWTtu49pZBR6,992.33811000,pubkeyhash,,,
e743fca6fea225c2f0ad3de8607836fbc27b9c8cb6f529cdfcc06ee0c1bb994e,0,,0.00000000,nulldata,,,
e743fca6fea225c2f0ad3de8607836fbc27b9c8cb6f529cdfcc06ee0c1bb994e,1,RXBBkzLYwww7MFbxhT3ZptkMCSiqF8WBBy,994.71920000,pubkeyhash,,,
e75c6ede24f4b57e7374576fde70533e6ad2fdab9a119ab454cc87290cf2f7fd,0,,0.00000000,nulldata,,,
e75c6ede24f4b57e7374576fde70533e6ad2fdab9a119ab454cc87290cf2f7fd,1,RTsExgw67SnWD5cPB3tHe5AJSSdxHzN8eD,994.04640000,pubkeyhash,,,
e7637bc68dfec08b8c220dae1d8037f5dbecae6906c4176f1e7f0580823cee8c,0,,0.00000000,nulldata,,,
e7637bc68dfec08b8c220dae1d8037f5dbecae6906c4176f1e7f0580823cee8c,1,RXBJHnGsg49MjoG5pediLmzX43sGpJ6Qhx,992.18907000,pubkeyhash,,,
e7832458f90b2eddc796f32ca67d68ee00c8ee56feacd988c8e5e7778f0a6806,0,,0.00000000,nulldata,,,
e7832458f90b2eddc796f32ca67d68ee00c8ee56feacd988c8e5e7778f0a6806,1,RYPKMdnQHHu2ie3Trd2ZbQv1Q4ywiaZx2n,990.84495000,pubkeyhash,,,
e792b423cb8c3522a17abaf82dec746aa690f508d9d3a7ec111a96476bc4edb5,0,,0.00000000,nulldata,,,
e792b423cb8c3522a17abaf82dec746aa690f508d9d3a7ec111a96476bc4edb5,1,R9jzZoBxztJ49s3Ps6th7mixVYYvspVx5y,993.42816000,pubkeyhash,,,
e7a432835bea3cb6e3ad0c11d50381d82df12112d3fad7101ed9c52c57a35a02,0,,0.00000000,nulldata,,,
e7a432835bea3cb6e3ad0c11d50381d82df12112d3fad7101ed9c52c57a35a02,1,RVWnETUebNoxjXd8PYC2UtGJz6BiuP2vNZ,993.36207000,pubkeyhash,,,
e7d0cf972c89d023a2eea95cecc88060dceafb6262b881a4b8617fc10e7ba645,0,,0.00000000,nulldata,,,
e7d0cf972c89d023a2eea95cecc88060dceafb6262b881a4b8617fc10e7ba645,1,RGG81hBF5mv1zFnVC688ZsjJ1Z683fqFxj,994.78268000,pubkeyhash,,,
e7f0c117450686bb4d9d63898cfe9a109992195b366ae1d838186af776b79117,0,,0.00000000,nulldata,,,
e7f0c117450686bb4d9d63898cfe9a109992195b366ae1d838186af776b79117,1,RSzQYvcMRCVurFCzoZQZszTDDxWVpoBd1n,991.33347000,pubkeyhash,,,
e7fae7ac9ea1b3cb26469147695e25aa78d8de5c683d493ba807db2387977e30,0,,0.00000000,nulldata,,,
e7fae7ac9ea1b3cb26469147695e25aa78d8de5c683d493ba807db2387977e30,1,RWLYwWVSzLofYLEKowwWzuvj6Y2bsM5XtP,989.44043000,pubkeyhash,,,
e7fba1549387ba6f34a74bd38963fb5d6cb27e88893011d2545a459a9ee07c7c,0,,0.00000000,nulldata,,,
e7fba1549387ba6f34a74bd38963fb5d6cb27e88893011d2545a459a9ee07c7c,1,RSjCHdBSQ5RYV4pQ3XbYk3HQb2v5EBhMAd,993.93048000,pubkeyhash,,,
e8000579d644cc2ce0516ddc64f17e90c2cfd1f2a7b14bbd14334c98557b32cf,0,,0.00000000,nulldata,,,
e8000579d644cc2ce0516ddc64f17e90c2cfd1f2a7b14bbd14334c98557b32cf,1,RKZRiQS6jH8pXELp9Dsn41qZ6ASPR12uNY,991.28103000,pubkeyhash,,,
e803d1acb6e2a4bb74b795bf1e95e5fc643e35a05a1394a481cd68dab5815525,0,,0.00000000,nulldata,,,
e803d1acb6e2a4bb74b795bf1e95e5fc643e35a05a1394a481cd68dab5815525,1,RSwez1J9jE17PjJuZfweS4bUdHL1m91rf7,992.82387000,pubkeyhash,,,
e80c4819b6c38b3f1ca1521f447610202f372eae2bf0442e74f913c7a53651e4,0,,0.00000000,nulldata,,,
e80c4819b6c38b3f1ca1521f447610202f372eae2bf0442e74f913c7a53651e4,1,RKXDrtWM8bp3di2u24yxqWzm3tpbcST6tn,993.64068000,pubkeyhash,,,
e82bc0e40537fe56694bf467a0f5e881118765312483bf865d490488df6554a0,0,,0.00000000,nulldata,,,
e82bc0e40537fe56694bf467a0f5e881118765312483bf865d490488df6554a0,1,RYHLdBpiZck4oc9fYfUYxLnyLRrnAG5kqw,992.92047000,pubkeyhash,,,
e8521b2b19910277d21f10c0221c7dc524eb7fdce277f27c54207bdbaf96e6d8,0,,0.00000000,nulldata,,,
e8521b2b19910277d21f10c0221c7dc524eb7fdce277f27c54207bdbaf96e6d8,1,RBofBxErrkSsXFxLfnE3Cbk5aY4uEfHUbv,989.79615000,pubkeyhash,,,
e86a9632bbb9c53aa95f454d1290d62b589acbf8a21695a0c055f3ce585d3f16,0,,0.00000000,nulldata,,,
e86a9632bbb9c53aa95f454d1290d62b589acbf8a21695a0c055f3ce585d3f16,1,RYE8fFVNxwaUJAGEH44rqCHjxkWbjKxo5e,989.91759000,pubkeyhash,,,
e879b0f66e8ab8e90c6622695f7ebfb337b87a1721f92615e271d8103b521c41,0,,0.00000000,nulldata,,,
e879b0f66e8ab8e90c6622695f7ebfb337b87a1721f92615e271d8103b521c41,1,RVKLQnBExXshCHSwC2NZoTLCBQdhrbuHL9,989.58671000,pubkeyhash,,,
e89c9d352a3d896d0cd5142fe01c625a52d8dcf8374e7d5eedd8f68f8331c748,0,,0.00000000,nulldata,,,
e89c9d352a3d896d0cd5142fe01c625a52d8dcf8374e7d5eedd8f68f8331c748,1,RPPdhK1aKu1rpe3CvFcWnvYfDCCj29PeGb,994.91240000,pubkeyhash,,,
e8a07bafbc719082892b2e1d8acb847ac86956e477cc7844096b00c394459805,0,,0.00000000,nulldata,,,
e8a07bafbc719082892b2e1d8acb847ac86956e477cc7844096b00c394459805,1,RR79ymTY84AfWYC9ztCr36cPt3LMq5miLE,990.29847000,pubkeyhash,,,
e8b2637d606b4d9f64b6237341d3181da77152e78971dea6829fb4920a4c518d,0,,0.00000000,nulldata,,,
e8b2637d606b4d9f64b6237341d3181da77152e78971dea6829fb4920a4c518d,1,RWWZqpNkkUfG9bXPqNvsDyuhn3eFbeVaYn,989.76303000,pubkeyhash,,,
e8d02111aecb888bd4f3cd2249558f5cc1feccb651440a1d455ad4246a0c0fd3,0,,0.00000000,nulldata,,,
e8d02111aecb888bd4f3cd2249558f5cc1feccb651440a1d455ad4246a0c0fd3,1,RFsRCH2iGTtxUNy6oavNSAXCzYnrmyuW9j,990.78147000,pubkeyhash,,,
e8d28f35171bd76633bbcf35dfd2ec138d4e777e5a5ea21fbb8fc00827c69f46,0,,0.00000000,nulldata,,,
e8d28f35171bd76633bbcf35dfd2ec138d4e777e5a5ea21fbb8fc00827c69f46,1,RMvmocHNHimo1nStF6UqqtggQo8cCJhsJP,991.08231000,pubkeyhash,,,
e8d9a3e2d5ef6acf7de10c9b3718ead9bed1e8af8e30451ff4bbb1aa166c3760,0,,0.00000000,nulldata,,,
e8d9a3e2d5ef6acf7de10c9b3718ead9bed1e8af8e30451ff4bbb1aa166c3760,1,RTLpgbwo9fTuNXZwxcpzLpw3y3Bapo2RnU,994.19820000,pubkeyhash,,,
e8e244104855236f2b1145a71fbed1d7c73988afd19c7ac66046dbaee2c3c81b,0,,0.00000000,nulldata,,,
e8e244104855236f2b1145a71fbed1d7c73988afd19c7ac66046dbaee2c3c81b,1,RSQ4kP3vakkrwMPYqK3LF8GmembWa7tUB3,990.89739000,pubkeyhash,,,
e8f754e87c6239822e06cd617536124000bff18187802c8b03da81d45c6567c3,0,RX1r2eyM1UW7y2xHcrTejDfyCUk1yBmz4i,306.36359723,pubkeyhash,,,
e8f754e87c6239822e06cd617536124000bff18187802c8b03da81d45c6567c3,1,RYQ8PFJZdJRbFSjsh9151zxhsmdVc5Pyjp,34.03007430,pubkeyhash,,,
e900dcf78f44a1cbaa9d0a860e521d2bb7e8d1ef76dc2fd6b078813123f9308b,0,,0.00000000,nulldata,,,
e900dcf78f44a1cbaa9d0a860e521d2bb7e8d1ef76dc2fd6b078813123f9308b,1,RCs3CkLtnMhyR2xhyF2ezJBVMajRLTYYT7,991.39971000,pubkeyhash,,,
e90a59f126f40369d646d05871a43454a47d1dbb6a2d4b4991fc76bf332f68c0,0,,0.00000000,nulldata,,,
e90a59f126f40369d646d05871a43454a47d1dbb6a2d4b4991fc76bf332f68c0,1,RCTEHHt5eD7hSBu8aW7aCDfp9DtHHyba2Y,994.53704000,pubkeyhash,,,
e915c4808a598013caf22e83c4c19a72338c7d0a30b2b4fce7b2db6d42a1d2ac,0,,0.00000000,nulldata,,,
e915c4808a598013caf22e83c4c19a72338c7d0a30b2b4fce7b2db6d42a1d2ac,1,RBZswegNmsrdYnqR7n3oyCV2PPdMpK3VBm,993.69864000,pubkeyhash,,,
e92927dbd484119399bb07701f1eaaf23ae2b33080cf7ead2514432dc0a0646e,0,,0.00000000,nulldata,,,
e92927dbd484119399bb07701f1eaaf23ae2b33080cf7ead2514432dc0a0646e,1,RSLAMzjZBYm1aDrnvjNMvoAxDYUNy62Uis,995.39200000,pubkeyhash,,,
e9364a04db9fde1c3d225c8aa678c8365dc4daecf5b6ad6728fbace84437f82b,0,RV8F24ckPJr2KUejkBfeKxfFJwxo1wPUos,34.00678283,pubkeyhash,,,
e9364a04db9fde1c3d225c8aa678c8365dc4daecf5b6ad6728fbace84437f82b,1,RX1r2eyM1UW7y2xHcrTejDfyCUk1yBmz4i,306.15304413,pubkeyhash,,,
e9a643d8cbeaa6abf26c7fa0af353969fb278e987fc706450682f98f10639d0c,0,,0.00000000,nulldata,,,
e9a643d8cbeaa6abf26c7fa0af353969fb278e987fc706450682f98f10639d0c,1,RPQk54GqcY1hfJGSXZtHWLrb3iyA5Niazc,993.00879000,pubkeyhash,,,
e9b382a8c1e585afe417fb7435e25337807af92a6d8400f5ef852c568f94060f,0,RJp8QBtfLpF5VxeyuvQFHqio6GuqcXqj1w,100.00000000,pubkeyhash,,,
e9b382a8c1e585afe417fb7435e25337807af92a6d8400f5ef852c568f94060f,1,R9MP7adM8uufuRCmLr3H51XNVefFyj7UPr,104.72937400,pubkeyhash,,,
e9b73f665af80b4715faf064270abd86116b1ebbc2301268360b573ecce9c6b1,0,,0.00000000,nulldata,,,
e9b73f665af80b4715faf064270abd86116b1ebbc2301268360b573ecce9c6b1,1,REEmccMbMiiJHAEJ1uXE649RaEXKLx9FNZ,995.19604000,pubkeyhash,,,
e9c61364ab5e49477cdfe0e66701152f336123d70ba01a84675c7c9275ef38c7,0,,0.00000000,nulldata,,,
e9c61364ab5e49477cdfe0e66701152f336123d70ba01a84675c7c9275ef38c7,1,R9tdV333TvyCp6JjbKdV5JbB2MEFEtMyRK,992.69691000,pubkeyhash,,,
e9d135dc5367edf6479dcd9f4fc34c97240dfadca26379b07c332fce4b271824,0,,0.00000000,nulldata,,,
e9d135dc5367edf6479dcd9f4fc34c97240dfadca26379b07c332fce4b271824,1,RLKGEf8A9cSHCWsq4K3KuzyBhN43BXxVbh,995.07492000,pubkeyhash,,,
e9e3df2de63a0c1c131f76027a5502437fd50631f55c93e94b8d5044ba233a82,0,RUJvDPH3TbEK1XRdpoqfyywvRQJN2QJaxr,810.44833241,pubkeyhash,,,
e9e3df2de63a0c1c131f76027a5502437fd50631f55c93e94b8d5044ba233a82,1,RBasdyNy9xc8XRMujQdKDqT6YFsz1YePhY,20.01470433,pubkeyhash,,,
ea0215a31a880c2c405cf6ac4d71d914d6d67e156b9fbcf1df487bfd99efa370,0,RXDWwq7XH9zMCq8PvpYunMda7xLoCzRCRe,1240001.20000000,pubkeyhash,,,
ea0215a31a880c2c405cf6ac4d71d914d6d67e156b9fbcf1df487bfd99efa370,1,RLU3ZLFat6s3Qtxo2eFzSti2VaYoL5S8qz,1957073.25656250,pubkeyhash,,,
ea09bf54e299b99acab92a1a589cf7921b7b9fbd7736ec2a80ef6c1d384b56d6,0,,0.00000000,nulldata,,,
ea09bf54e299b99acab92a1a589cf7921b7b9fbd7736ec2a80ef6c1d384b56d6,1,REjFUMyak6afg2rGQEe3LkDL9JfLqSAVXW,994.75232000,pubkeyhash,,,
ea56f3a90a0fc3a90ac408cb42540bf46cf29d22aa83a1cb4f3a9fa6a984044d,0,,0.00000000,nulldata,,,
ea56f3a90a0fc3a90ac408cb42540bf46cf29d22aa83a1cb4f3a9fa6a984044d,1,RV3iMe2GTGWjPDbgErqvGuhY5eR376Zk9q,991.50735000,pubkeyhash,,,
ea591331312fadddc92c0f721544968f88ccd2be07add3b87ea6ce76644f6816,0,,0.00000000,nulldata,,,
ea591331312fadddc92c0f721544968f88ccd2be07add3b87ea6ce76644f6816,1,RAtKpNPiYDtgMxgF5agatHn7k9psCAXcJD,989.02091000,pubkeyhash,,,
ea6ff78c68de7ce42123a0065b77be49bbcedddd02a4a605721d0607eae83d9f,0,,0.00000000,nulldata,,,
ea6ff78c68de7ce42123a0065b77be49bbcedddd02a4a605721d0607eae83d9f,1,RDTaAJwaVdQLTrbV8L1FvivRWKjBahpMvC,989.74923000,pubkeyhash,,,
ea70b625f6192b60f1360da2fdf002e1f88ce6e9e15e435f0220c97575ec8251,0,,0.00000000,nulldata,,,
ea70b625f6192b60f1360da2fdf002e1f88ce6e9e15e435f0220c97575ec8251,1,RHR12Fk1Wx8kqESeNwaDTunKXxym1wbYA7,991.95447000,pubkeyhash,,,
ea7e4fe7e75034420b6cc53f0849935a943436e4ed5d0a930bca9923cae97940,0,,0.00000000,nulldata,,,
ea7e4fe7e75034420b6cc53f0849935a943436e4ed5d0a930bca9923cae97940,1,RP3tgi4DxvvgRDV9Qdj5uBecAVCu97QNYV,994.66124000,pubkeyhash,,,
ea91ebea6d9ff46bf233c6f82e325ea776ca9441e0a4d6f3f908f11aa9cdb1b5,0,,0.00000000,nulldata,,,
ea91ebea6d9ff46bf233c6f82e325ea776ca9441e0a4d6f3f908f11aa9cdb1b5,1,RRh5hoQgfbynhcSzcKMUT6D3zVGHjWYhBn,994.82408000,pubkeyhash,,,
eaa849a296a0acc43de8e2c1f5d33211a9158352df599ac199e628e1e3f1fedb,0,,0.00000000,nulldata,,,
eaa849a296a0acc43de8e2c1f5d33211a9158352df599ac199e628e1e3f1fedb,1,RGyfaSGGQXv9k1z1LPWfetSTTwMQiVgqxb,990.30123000,pubkeyhash,,,
ead02086d4674a20d8f6546155b3c36208d1c1a395a3515a6e725e62c2653307,0,,0.00000000,nulldata,,,
ead02086d4674a20d8f6546155b3c36208d1c1a395a3515a6e725e62c2653307,1,RHsE7eM4DBdDgpyxWsEZdZDVWEjEk6HpnT,993.63792000,pubkeyhash,,,
ead192b09b9c6c7578179051e5eb71f8e24cba31361a02485d54bd836ceb7601,0,,0.00000000,nulldata,,,
ead192b09b9c6c7578179051e5eb71f8e24cba31361a02485d54bd836ceb7601,1,RStgsqn1vmaELa2qazSQhi4G7u1WUQBi8X,989.95899000,pubkeyhash,,,
eadc1cc4da5b8e4d7acc35bb51f28eb80404fdadeffc63c5f3467130578b9f63,0,,0.00000000,nulldata,,,
eadc1cc4da5b8e4d7acc35bb51f28eb80404fdadeffc63c5f3467130578b9f63,1,RNkkfFZDDuZ5zik4GSSCp7GArbSswZmfq6,993.75936000,pubkeyhash,,,
eadd7364ac630bc7e4a4a2c1e5d53bdce24fad1bae67697aaa2730e3049b947b,0,,0.00000000,nulldata,,,
eadd7364ac630bc7e4a4a2c1e5d53bdce24fad1bae67697aaa2730e3049b947b,1,RMgJSrySDpfU9Vyd9JiTssbQZkTsrP3iAC,993.61860000,pubkeyhash,,,
eae3d37d0bc92465aff6234953e1728890524be0dff315e636f017cc7e365fd7,0,,0.00000000,nulldata,,,
eae3d37d0bc92465aff6234953e1728890524be0dff315e636f017cc7e365fd7,1,RNMGgCN1QWTayQjjpvNNMa3iUZTXM9KGaH,990.96363000,pubkeyhash,,,
eb13afd9a1dd8aedf87d781c0098494ea0187f8dac37bd72a7d490ecdc08b91c,0,,0.00000000,nulldata,,,
eb13afd9a1dd8aedf87d781c0098494ea0187f8dac37bd72a7d490ecdc08b91c,1,R9nfFCkxCm7ExTHDxQdKVv6Ytw8femoTXE,992.34915000,pubkeyhash,,,
eb1a5a7c1381a736b709f5da0ca75cc041d49fd6db61433134ddc2b54210f1b8,0,,0.00000000,nulldata,,,
eb1a5a7c1381a736b709f5da0ca75cc041d49fd6db61433134ddc2b54210f1b8,1,RMc71NzKBvg1DMQ4paLMBzo6YCrHNwQQLK,989.49287000,pubkeyhash,,,
eb3f2b79f0560e4154d919ac40f16685e7107ab3df7f59e83267264545d15529,0,,0.00000000,nulldata,,,
eb3f2b79f0560e4154d919ac40f16685e7107ab3df7f59e83267264545d15529,1,RBtkAdSQN7SYgRVCMQWJxSksRfEDjQPLdt,991.87719000,pubkeyhash,,,
eb49e3a215c8c0330b60773053fd106eb748b2edb4ef8335673a5ff294920f8c,0,RX1r2eyM1UW7y2xHcrTejDfyCUk1yBmz4i,306.11912859,pubkeyhash,,,
eb49e3a215c8c0330b60773053fd106eb748b2edb4ef8335673a5ff294920f8c,1,RS2FGbbbYkzkcyGLeyedykeqN6aZsZ5Y1b,34.00301349,pubkeyhash,,,
eb8589ba01d5dda6d2ad0c2c6467a35c7da8693a2c88896637abd3800d194369,0,RBMdCYPBBS8hJvgzATpJ27ZoPefHzWWf3u,651.64403106,pubkeyhash,,,
eb8589ba01d5dda6d2ad0c2c6467a35c7da8693a2c88896637abd3800d194369,1,REZAECZM563Dp8HEWXJ8KsjATeUqiGmAC5,40.24744164,pubkeyhash,,,
eb8589ba01d5dda6d2ad0c2c6467a35c7da8693a2c88896637abd3800d194369,2,RBasdyNy9xc8XRMujQdKDqT6YFsz1YePhY,20.87789335,pubkeyhash,,,
eb8589ba01d5dda6d2ad0c2c6467a35c7da8693a2c88896637abd3800d194369,3,RHvY8nbzytTk2RJQhDspkP9hfPsAJFXCE7,38.12947901,pubkeyhash,,,
eb8d13f28d42d310d16e7d61b10b134de7d24840ffc4c7c3875f05ffce5abed9,0,,0.00000000,nulldata,,,
eb8d13f28d42d310d16e7d61b10b134de7d24840ffc4c7c3875f05ffce5abed9,1,RLjPRZksMqHTEsssV97gLovAfQBpRaMd1n,993.46956000,pubkeyhash,,,
ebdbcc191494abe1ecf51c40bea58a97241698c0ece08f5a11cb3f4690505f05,0,,0.00000000,nulldata,,,
ebdbcc191494abe1ecf51c40bea58a97241698c0ece08f5a11cb3f4690505f05,1,RWPz8KBr8M6XkW2xpVEhwoHiPFiE3B6tdr,991.15959000,pubkeyhash,,,
ebe563810a68e4be46bc14669ef5f6897ac3aeb94390f398b098058743af504c,0,,0.00000000,nulldata,,,
ebe563810a68e4be46bc14669ef5f6897ac3aeb94390f398b098058743af504c,1,RJSXc8LwfGytcVvM9iPrc18HakUH8SvyFs,991.11267000,pubkeyhash,,,
ec0cfbde293f411fc692b4e2d152533185f5ab4d8fc11ce4e6683b42d5bb8d32,0,,0.00000000,nulldata,,,
ec0cfbde293f411fc692b4e2d152533185f5ab4d8fc11ce4e6683b42d5bb8d32,1,RXEmsR1CGPv64NqXfk2KvASsM98i8J8MYr,994.85168000,pubkeyhash,,,
ec1c8f3109c53b03a95d69ae958fdf85a96548970dfe0701d2cc533380225bb7,0,,0.00000000,nulldata,,,
ec1c8f3109c53b03a95d69ae958fdf85a96548970dfe0701d2cc533380225bb7,1,RQZqGDL5m6a1pHefrgjoLTWS5M5CSCojeK,993.94980000,pubkeyhash,,,
ec1d552b371c1cb44d468923c584c51ee2eb4f9e4adeeaa3a4094869f3911f86,0,,0.00000000,nulldata,,,
ec1d552b371c1cb44d468923c584c51ee2eb4f9e4adeeaa3a4094869f3911f86,1,RALN6z7ViiYrPkGNG1JeZZGH5JGTD17JnA,994.56740000,pubkeyhash,,,
ec22e0cf6c88da4b16385917d71edaded77c614a805f7125edcc68949c4c3abc,0,,0.00000000,nulldata,,,
ec22e0cf6c88da4b16385917d71edaded77c614a805f7125edcc68949c4c3abc,1,RFXNj587FLT6HYRVX8yCWWNq5XCEGQmYfe,994.69988000,pubkeyhash,,,
ec319e8c97f372d100cc31a3daf9094d4cbb44ba9e2141a77edfbda773cca197,0,,0.00000000,nulldata,,,
